34 1468295066 0.000000 0.400000 1.000000 1.000000 0.000000
34 1468295067 2.000000 0.400000 0.800000 0.800000 -20.200000
34 1468295068 1.000000 0.400000 1.200000 1.200000 -20.200000
34 1468295069 1.000000 0.400000 1.600000 1.600000 -20.200000
34 1468295070 1.000000 0.400000 2.000000 2.000000 -20.200000
34 1468295071 0.000000 2.000000 2.000000 2.000000 -20.200000
34 1468295072 0.000000 2.000000 2.000000 2.000000 -20.200000
34 1468295073 0.000000 2.000000 2.000000 2.000000 -20.200000
34 1468295074 0.000000 2.000000 2.000000 2.000000 -20.200000
34 1468295075 0.000000 2.000000 2.000000 2.000000 -20.200000
34 1468295076 0.000000 3.600000 2.000000 2.000000 -20.200000
34 1468295077 0.000000 3.600000 2.000000 2.000000 -20.200000
34 1468295078 0.000000 3.600000 2.000000 2.000000 -20.200000
34 1468295079 0.000000 3.600000 2.000000 2.000000 -20.200000
34 1468295080 0.000000 3.600000 2.000000 2.000000 -20.200000
34 1468295081 0.062500 6.400000 2.400000 2.400000 -20.200000
34 1468295082 0.062500 6.400000 2.800000 2.800000 -20.200000
34 1468295083 0.062500 6.400000 3.200000 3.200000 -20.200000
34 1468295084 0.062500 6.400000 3.600000 3.600000 -20.200000
34 1468295085 0.062500 6.400000 4.000000 4.000000 -20.200000
34 1468295086 0.000000 9.600000 4.000000 4.000000 -20.200000
34 1468295087 0.000000 9.600000 4.000000 4.000000 -20.200000
34 1468295088 0.000000 9.600000 4.000000 4.000000 -20.200000
34 1468295089 0.000000 9.600000 4.000000 4.000000 -20.200000
34 1468295090 0.000000 9.600000 4.000000 4.000000 -20.200000
34 1468295091 0.000000 12.800000 4.000000 4.000000 -20.200000
34 1468295092 0.000000 12.800000 4.000000 4.000000 -20.200000
34 1468295093 0.000000 12.800000 4.000000 4.000000 -20.200000
34 1468295094 0.000000 12.800000 4.000000 4.000000 -20.200000
34 1468295095 0.000000 12.800000 4.000000 4.000000 -20.200000
34 1468295096 0.012048 16.600000 4.200000 4.200000 -20.200000
34 1468295097 0.012048 16.600000 4.400000 4.400000 -20.200000
34 1468295098 0.012048 16.600000 4.600000 4.600000 -20.200000
34 1468295099 0.012048 16.600000 4.800000 4.800000 -20.200000
34 1468295100 0.012048 16.600000 5.000000 5.000000 -20.200000
34 1468295101 0.000000 21.000000 5.000000 5.000000 -20.200000
34 1468295102 0.000000 21.000000 5.000000 5.000000 -20.200000
34 1468295103 0.000000 21.000000 5.000000 5.000000 -20.200000
34 1468295104 0.000000 21.000000 5.000000 5.000000 -20.200000
34 1468295105 0.000000 21.000000 5.000000 5.000000 -20.200000
34 1468295106 0.000000 25.000000 5.000000 5.000000 -20.200000
34 1468295107 0.000000 25.000000 5.000000 5.000000 -20.200000
34 1468295108 0.000000 25.000000 5.000000 5.000000 -20.200000
34 1468295109 0.000000 25.000000 5.000000 5.000000 -20.200000
34 1468295110 0.000000 25.000000 5.000000 5.000000 -20.200000
34 1468295111 0.000000 29.000000 5.000000 5.000000 -20.200000
34 1468295112 0.000000 29.000000 5.000000 5.000000 -20.200000
34 1468295113 0.000000 29.000000 5.000000 5.000000 -20.200000
34 1468295114 0.000000 29.000000 5.000000 5.000000 -20.200000
34 1468295115 0.000000 29.000000 5.000000 5.000000 -20.200000
34 1468295116 0.000000 33.000000 5.000000 5.000000 -20.200000
34 1468295117 0.000000 33.000000 5.000000 5.000000 -20.200000
34 1468295118 0.000000 33.000000 5.000000 5.000000 -20.200000
34 1468295119 0.000000 33.000000 5.000000 5.000000 -20.200000
