11 1468295066 1.600000 -1.000000 -101.000000 0.000000 0.000000
11 1468295067 1.600000 -1.000000 -101.000000 0.000000 0.000000
11 1468295068 1.600000 -1.000000 -101.000000 0.000000 0.000000
11 1468295069 1.600000 -1.000000 -101.000000 0.000000 0.000000
11 1468295070 1.600000 -1.000000 -101.000000 0.000000 0.000000
11 1468295071 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295072 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295073 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295074 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295075 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295076 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295077 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295078 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295079 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295080 3.200000 -1.000000 -101.000000 0.000000 0.000000
11 1468295081 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295082 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295083 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295084 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295085 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295086 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295087 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295088 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295089 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295090 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295091 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295092 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295093 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295094 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295095 6.400000 -1.000000 -101.000000 0.000000 0.000000
11 1468295096 8.000000 -1.000000 -101.000000 0.000000 0.000000
11 1468295097 8.000000 -1.000000 -101.000000 0.000000 0.000000
11 1468295098 8.000000 -1.000000 -101.000000 0.000000 0.000000
