13 1468295066 0.534786 0.400000 0.533638 0.535933 0.114399
22 1468295066 0.228175 0.400000 0.226664 0.229685 0.020826
19 1468295066 0.000221 0.400000 0.000207 0.000236 0.000000
16 1468295066 1.571668 0.400000 1.570585 1.572750 0.988056
13 1468295067 0.534786 0.400000 0.533638 0.535933 0.114399
22 1468295067 0.228175 0.400000 0.226664 0.229685 0.020826
19 1468295067 0.000221 0.400000 0.000207 0.000236 0.000000
16 1468295067 1.571668 0.400000 1.570585 1.572750 0.988056
13 1468295068 0.534786 0.400000 0.533638 0.535933 0.114399
16 1468295068 1.571668 0.400000 1.570585 1.572750 0.988056
22 1468295068 0.228175 0.400000 0.226664 0.229685 0.020826
19 1468295068 0.000221 0.400000 0.000207 0.000236 0.000000
13 1468295069 0.534786 0.400000 0.533638 0.535933 0.114399
22 1468295069 0.228175 0.400000 0.226664 0.229685 0.020826
19 1468295069 0.000221 0.400000 0.000207 0.000236 0.000000
16 1468295069 1.571668 0.400000 1.570585 1.572750 0.988056
13 1468295070 0.534786 0.400000 0.533638 0.535933 0.114399
22 1468295070 0.228175 0.400000 0.226664 0.229685 0.020826
19 1468295070 0.000221 0.400000 0.000207 0.000236 0.000000
16 1468295070 1.571668 0.400000 1.570585 1.572750 0.988056
13 1468295071 0.233612 0.400000 0.233355 0.233869 0.021830
22 1468295071 0.231743 0.400000 0.230006 0.233480 0.021483
37 1468295071 0.233979 0.800000 0.232027 0.236525 0.043799
16 1468295071 1.234043 1.600000 1.231665 1.236891 2.436586
13 1468295072 0.233612 0.400000 0.233355 0.233869 0.021830
22 1468295072 0.231743 0.400000 0.230006 0.233480 0.021483
37 1468295072 0.233979 0.800000 0.232027 0.236525 0.043799
16 1468295072 1.234043 1.600000 1.231665 1.236891 2.436586
37 1468295073 0.233979 0.800000 0.232027 0.236525 0.043799
13 1468295073 0.233612 0.400000 0.233355 0.233869 0.021830
16 1468295073 1.234043 1.600000 1.231665 1.236891 2.436586
22 1468295073 0.231743 0.400000 0.230006 0.233480 0.021483
13 1468295074 0.233612 0.400000 0.233355 0.233869 0.021830
22 1468295074 0.231743 0.400000 0.230006 0.233480 0.021483
37 1468295074 0.233979 0.800000 0.232027 0.236525 0.043799
16 1468295074 1.234043 1.600000 1.231665 1.236891 2.436586
13 1468295075 0.233612 0.400000 0.233355 0.233869 0.021830
22 1468295075 0.231743 0.400000 0.230006 0.233480 0.021483
37 1468295075 0.233979 0.800000 0.232027 0.236525 0.043799
16 1468295075 1.234043 1.600000 1.231665 1.236891 2.436586
13 1468295076 0.233558 0.800000 0.231018 0.236933 0.043644
22 1468295076 0.232783 0.400000 0.231842 0.233725 0.021676
37 1468295076 0.233987 0.400000 0.233935 0.234039 0.021900
16 1468295076 1.234445 1.600000 1.232764 1.236736 2.438170
13 1468295077 0.233558 0.800000 0.231018 0.236933 0.043644
22 1468295077 0.232783 0.400000 0.231842 0.233725 0.021676
37 1468295077 0.233987 0.400000 0.233935 0.234039 0.021900
16 1468295077 1.234445 1.600000 1.232764 1.236736 2.438170
37 1468295078 0.233987 0.400000 0.233935 0.234039 0.021900
13 1468295078 0.233558 0.800000 0.231018 0.236933 0.043644
16 1468295078 1.234445 1.600000 1.232764 1.236736 2.438170
22 1468295078 0.232783 0.400000 0.231842 0.233725 0.021676
13 1468295079 0.233558 0.800000 0.231018 0.236933 0.043644
22 1468295079 0.232783 0.400000 0.231842 0.233725 0.021676
37 1468295079 0.233987 0.400000 0.233935 0.234039 0.021900
16 1468295079 1.234445 1.600000 1.232764 1.236736 2.438170
13 1468295080 0.233558 0.800000 0.231018 0.236933 0.043644
22 1468295080 0.232783 0.400000 0.231842 0.233725 0.021676
37 1468295080 0.233987 0.400000 0.233935 0.234039 0.021900
16 1468295080 1.234445 1.600000 1.232764 1.236736 2.438170
13 1468295081 0.233520 1.200000 0.230569 0.236364 0.065442
22 1468295081 0.232872 1.200000 0.227960 0.235689 0.065082
19 1468295081 0.000203 0.400000 0.000183 0.000222 0.000000
37 1468295081 0.236496 0.800000 0.230374 0.241621 0.044759
16 1468295081 1.238028 2.800000 1.233814 1.247500 4.291630
13 1468295082 0.233520 1.200000 0.230569 0.236364 0.065442
22 1468295082 0.232872 1.200000 0.227960 0.235689 0.065082
19 1468295082 0.000203 0.400000 0.000183 0.000222 0.000000
37 1468295082 0.236496 0.800000 0.230374 0.241621 0.044759
16 1468295082 1.238028 2.800000 1.233814 1.247500 4.291630
37 1468295083 0.236496 0.800000 0.230374 0.241621 0.044759
13 1468295083 0.233520 1.200000 0.230569 0.236364 0.065442
16 1468295083 1.238028 2.800000 1.233814 1.247500 4.291630
22 1468295083 0.232872 1.200000 0.227960 0.235689 0.065082
19 1468295083 0.000203 0.400000 0.000183 0.000222 0.000000
13 1468295084 0.233520 1.200000 0.230569 0.236364 0.065442
22 1468295084 0.232872 1.200000 0.227960 0.235689 0.065082
19 1468295084 0.000203 0.400000 0.000183 0.000222 0.000000
37 1468295084 0.236496 0.800000 0.230374 0.241621 0.044759
16 1468295084 1.238028 2.800000 1.233814 1.247500 4.291630
13 1468295085 0.233520 1.200000 0.230569 0.236364 0.065442
22 1468295085 0.232872 1.200000 0.227960 0.235689 0.065082
19 1468295085 0.000203 0.400000 0.000183 0.000222 0.000000
37 1468295085 0.236496 0.800000 0.230374 0.241621 0.044759
16 1468295085 1.238028 2.800000 1.233814 1.247500 4.291630
13 1468295086 0.236447 0.800000 0.233262 0.242635 0.044736
22 1468295086 0.229946 1.200000 0.225786 0.231979 0.063455
